,participants,variables
9475,P11,-16.654398418517957
9476,P11,-15.206438577395872
9477,P11,-13.821665290264605
9478,P11,-12.4783508699052
9479,P11,-11.159539916520671
9480,P11,-9.859133384548215
9481,P11,-8.647715939188515
9482,P11,-7.655719687779765
9483,P11,-1.7147558514417227
9484,P11,4.300830946465979
9485,P11,9.176499342558273
9486,P11,9.707312374145388
9487,P11,7.788611064824281
9488,P11,6.627433118318464
9489,P11,6.220836873959982
9490,P11,6.447906028072964
9491,P11,7.1595344452824605
9492,P11,8.152731174401879
9493,P11,8.634149600047209
9494,P11,10.092741997376919
9495,P11,7.12994891644945
9496,P11,1.3292750380185367
9497,P11,-4.956783303552669
9498,P11,-10.762790289704967
9499,P11,-11.076070873731837
9500,P11,-11.158415900463794
9501,P11,-10.923046943242653
9502,P11,-10.392189108905768
9503,P11,-9.685223595278458
9504,P11,-8.958656586900219
9505,P11,-8.362079659585774
9506,P11,-7.967678165730163
9507,P11,-7.790156966062227
9508,P11,-7.796256290601946
9509,P11,-7.922815420199669
9510,P11,-8.095582450368255
9511,P11,-8.22697281328115
9512,P11,-8.234530869576503
9513,P11,-8.062609917565766
9514,P11,-7.700721611127378
9515,P11,-7.164214305881572
9516,P11,-6.5218020961588365
9517,P11,-5.85041675693266
9518,P11,-5.261789462625586
9519,P11,-4.882534132743075
9520,P11,-4.8318284366208815
9521,P11,-5.111091755343168
9522,P11,-5.720021392014061
9523,P11,-6.594661004705287
9524,P11,-7.639249580181385
9525,P11,-8.707201947333402
9526,P11,-9.715627551165397
9527,P11,-10.63095692841469
9528,P11,-11.42849050741718
9529,P11,-12.06966993522937
9530,P11,-12.508755774801557
9531,P11,-12.73721033859573
9532,P11,-12.757874135682371
9533,P11,-12.578898669403571
9534,P11,-12.206895139326193
9535,P11,-11.665216060468481
9536,P11,-11.010304745650288
9537,P11,-10.29924960602169
9538,P11,-9.612350770215556
9539,P11,-9.020959923222293
9540,P11,-8.610027052494928
9541,P11,-8.379101487402323
9542,P11,-8.293475351257626
9543,P11,-8.30307474983826
9544,P11,-8.352957540750111
9545,P11,-8.434579990764831
9546,P11,-8.61278186056839
9547,P11,-9.077883135920942
9548,P11,-9.963245185174614
9549,P11,-11.273142863394114
9550,P11,-12.916006440146077
9551,P11,-14.638259827361821
9552,P11,-16.188307525079324
9553,P11,-17.41053616366449
9554,P11,-18.164343090233885
9555,P11,-18.400834382647147
9556,P11,-18.230635127486437
9557,P11,-17.808112537223153
9558,P11,-17.32500498904956
9559,P11,-16.963896713363653
9560,P11,-16.904703132367402
9561,P11,-17.250909445247117
9562,P11,-18.038508736320665
9563,P11,-19.215854866070615
9564,P11,-20.626879337912086
9565,P11,-22.00547022262417
9566,P11,-23.13036681803696
9567,P11,-23.757615638968815
9568,P11,-23.700342915505388
9569,P11,-22.95371834616674
9570,P11,-21.697744893865277
9571,P11,-20.22746115859519
9572,P11,-18.72037190698353
9573,P11,-17.283465928657392
9574,P11,-16.026547701159515
9575,P11,-15.047345656384408
9576,P11,-14.282705309237755
9577,P11,-13.635024154451841
9578,P11,-13.01891589747116
9579,P11,-12.377115635597832
9580,P11,-11.654279874351587
9581,P11,-8.58348673661068
9582,P11,-1.058389122559916
9583,P11,5.29034213840697
9584,P11,10.44842116188478
9585,P11,14.095965220464052
9586,P11,11.209015701377382
9587,P11,8.868980327759232
9588,P11,7.188708130842997
9589,P11,6.255976042516252
9590,P11,6.078610125927156
9591,P11,6.446348444401792
9592,P11,7.1699006700575865
9593,P11,8.055043565074499
9594,P11,8.450085728182628
9595,P11,9.320180474468103
9596,P11,5.969815823163145
9597,P11,0.38029938545436437
9598,P11,-5.6410913117291415
9599,P11,-11.570504516928793
9600,P11,-11.949916386967388
9601,P11,-12.15295743784327
9602,P11,-12.067176317320076
9603,P11,-11.675188719952928
9604,P11,-11.055641435939421
9605,P11,-10.331025498878333
9606,P11,-9.62158806479708
9607,P11,-9.02830562991008
9608,P11,-8.605474376452634
9609,P11,-8.368622311855816
9610,P11,-8.306125750290335
9611,P11,-8.371305246366177
9612,P11,-8.470263253505479
9613,P11,-8.542923571177738
9614,P11,-8.552620861616987
9615,P11,-8.471143945938806
9616,P11,-8.277943396637014
9617,P11,-7.991275058887709
9618,P11,-7.638194311028286
9619,P11,-7.2778983902964995
9620,P11,-6.997427976268952
9621,P11,-6.895066910889966
9622,P11,-6.991177610149435
9623,P11,-7.269903617696713
9624,P11,-7.7153798042115795
9625,P11,-8.296431173163938
9626,P11,-8.967241720813462
9627,P11,-9.622792493489797
9628,P11,-10.229350686807493
9629,P11,-10.769146648375099
9630,P11,-11.243568534465453
9631,P11,-11.635275793236872
9632,P11,-11.93708246632768
9633,P11,-12.126166670520263
9634,P11,-12.185740691005805
9635,P11,-12.119795550676912
9636,P11,-11.922308272117931
9637,P11,-11.610008933411706
9638,P11,-11.184827892628562
9639,P11,-10.6819024585253
9640,P11,-10.165642449527112
9641,P11,-9.727972687840861
9642,P11,-9.454271948361765
9643,P11,-9.388030761272233
9644,P11,-9.520950459712424
9645,P11,-9.83629869545706
9646,P11,-10.286850949097015
9647,P11,-10.788116199284872
9648,P11,-11.34503542636709
9649,P11,-12.033474575516493
9650,P11,-12.891743917791132
9651,P11,-13.851345041207395
9652,P11,-14.809047909752309
9653,P11,-15.59534345792514
9654,P11,-16.066381295421905
9655,P11,-16.138331745957032
9656,P11,-15.761295877319412
9657,P11,-15.073293157009061
9658,P11,-14.222542442740178
9659,P11,-13.417283682485362
9660,P11,-12.855896555093807
9661,P11,-12.751191080727253
9662,P11,-13.202436330500163
9663,P11,-14.257251010170052
9664,P11,-15.84319747818553
9665,P11,-17.78141055412361
9666,P11,-19.775814870190885
9667,P11,-21.564473854091943
9668,P11,-22.919512265511358
9669,P11,-23.616284576140956
9670,P11,-23.58601087764292
9671,P11,-22.902313003421227
9672,P11,-21.834514581486417
9673,P11,-20.596239782556907
9674,P11,-19.313329189923735
9675,P11,-18.09759249777302
9676,P11,-17.046761995489334
9677,P11,-16.199064345624038
9678,P11,-15.56646787810763
9679,P11,-15.092846067658499
9680,P11,-14.680178535854068
9681,P11,-14.216759857074024
9682,P11,-13.619562513481398
9683,P11,-7.95912465649144
9684,P11,-0.2808798166234965
9685,P11,6.262844643885089
9686,P11,11.584196639782661
9687,P11,15.04433582322332
9688,P11,11.923846021394496
9689,P11,9.3752648081569
9690,P11,7.5641085927004355
9691,P11,6.611575575629615
9692,P11,6.388937647086891
9693,P11,6.743010738290309
9694,P11,7.491968240841885
9695,P11,7.897862755961199
9696,P11,9.641389131461949
9697,P11,8.097798244317246
9698,P11,2.975056716827396
9699,P11,-2.7241808095659223
9700,P11,-8.658720958860599
9701,P11,-12.915207824242799
9702,P11,-13.122868059048287
9703,P11,-13.121704103651226
9704,P11,-12.860494653029434
9705,P11,-12.356373127021001
9706,P11,-11.682061087827762
9707,P11,-10.934309761525398
9708,P11,-10.213507873188476
9709,P11,-9.578759242273634
9710,P11,-9.067349449435497
9711,P11,-8.684968047045245
9712,P11,-8.41257183685471
9713,P11,-8.190359524811441
9714,P11,-7.958302197273568
9715,P11,-7.662999666292478
9716,P11,-7.259541998690466
9717,P11,-6.707571593651778
9718,P11,-6.035660727268208
9719,P11,-5.296663839632529
9720,P11,-4.580761384437565
9721,P11,-4.000176469786865
9722,P11,-3.6528337989352195
9723,P11,-3.5653627404015964
9724,P11,-3.7623561150974325
9725,P11,-4.2431146402068265
9726,P11,-4.970618117518839
9727,P11,-5.873835155723299
9728,P11,-6.797674363403004
9729,P11,-7.6731372388543235
9730,P11,-8.457077002740974
9731,P11,-9.130662314297851
9732,P11,-9.663865616710098
9733,P11,-10.045590175715773
9734,P11,-10.26895501270107
9735,P11,-10.330597016873398
9736,P11,-10.22809266407458
9737,P11,-9.955568823752287
9738,P11,-9.537056400527305
9739,P11,-8.994674866799386
9740,P11,-8.378211879696025
9741,P11,-7.758135572350369
9742,P11,-7.216322273481794
9743,P11,-6.788196874411767
9744,P11,-6.508876217985176
9745,P11,-6.396526573142623
9746,P11,-6.456360848738356
9747,P11,-6.689131033891954
9748,P11,-7.091061201759686
9749,P11,-7.746631005661783
9750,P11,-8.787673260767193
9751,P11,-10.264331168736561
9752,P11,-12.069175427793226
9753,P11,-13.96450410605516
9754,P11,-15.679491690382733
9755,P11,-17.016358403455314
9756,P11,-17.869857968533893
9757,P11,-18.15349544419874
9758,P11,-17.99266319511611
9759,P11,-17.51864792865598
9760,P11,-16.92958083742792
9761,P11,-16.414303121627952
9762,P11,-16.158631603490107
9763,P11,-16.228639725134173
9764,P11,-16.648204469640618
9765,P11,-17.39261240504051
9766,P11,-18.397761318685397
9767,P11,-19.480152413608693
9768,P11,-20.420806825993424
9769,P11,-21.025841147875212
9770,P11,-21.116698969776024
9771,P11,-20.669445205387575
9772,P11,-19.81891620244275
9773,P11,-18.8462380656145
9774,P11,-17.90664276358102
9775,P11,-17.078741683664546
9776,P11,-16.380089361828936
9777,P11,-15.830602595159732
9778,P11,-15.385389472725038
9779,P11,-14.977667663022771
9780,P11,-14.523257819276537
9781,P11,-13.99503342649976
9782,P11,-13.390433320029615
9783,P11,-8.147008288680126
9784,P11,-0.359477994427138
9785,P11,6.30612591135359
9786,P11,11.757234387951115
9787,P11,15.936625595610039
9788,P11,14.969221029598955
9789,P11,12.543099738376952
9790,P11,10.528014289124755
9791,P11,8.98932990329918
9792,P11,8.023710524952051
9793,P11,7.601551138103801
9794,P11,7.611683521531887
9795,P11,7.871016134662511
9796,P11,8.015901461089285
9797,P11,11.32555772122599
9798,P11,9.547618375368202
9799,P11,3.57795320698429
9800,P11,-3.047425398739591
9801,P11,-9.965489345315348
9802,P11,-11.621801279898776
9803,P11,-12.026382221871629
9804,P11,-12.132515338560822
9805,P11,-11.902587055238996
9806,P11,-11.407777107163
9807,P11,-10.784422925703382
9808,P11,-10.17163732544499
9809,P11,-9.685096688931381
9810,P11,-9.38124023707023
9811,P11,-9.271541886200765
9812,P11,-9.319162750139526
9813,P11,-9.47243668753471
9814,P11,-9.667492369491455
9815,P11,-9.83053794955029
9816,P11,-9.900244366124028
9817,P11,-9.836823765327196
9818,P11,-9.615278784814194
9819,P11,-9.24443573788183
9820,P11,-8.781211558993888
9821,P11,-8.304643517282386
9822,P11,-7.930901747163347
9823,P11,-7.788592451087837
9824,P11,-7.948563057523543
9825,P11,-8.424606959601846
9826,P11,-9.202822245776787
9827,P11,-10.22699900028357
9828,P11,-11.361227941372988
9829,P11,-12.43480921468506
9830,P11,-13.331667088633807
9831,P11,-13.999435484898214
9832,P11,-14.439313432526276
9833,P11,-14.666943317202069
9834,P11,-14.711355454783188
9835,P11,-14.603967834098725
9836,P11,-14.37731366108568
9837,P11,-14.041048844629813
9838,P11,-13.605090502883684
9839,P11,-13.065335885974832
9840,P11,-12.433896107384854
9841,P11,-11.75218503565604
9842,P11,-11.073098337330961
9843,P11,-10.460191982908697
9844,P11,-9.94240009241308
9845,P11,-9.532790727474065
9846,P11,-9.23711562998696
9847,P11,-9.043020013735813
9848,P11,-8.948434749020095
9849,P11,-8.999943454060656
9850,P11,-9.322589051220831
9851,P11,-10.060560264897035
9852,P11,-11.22505307179496
9853,P11,-12.692823866673066
9854,P11,-14.263860284164622
9855,P11,-15.705843176133243
9856,P11,-16.83352525219304
9857,P11,-17.56897204330653
9858,P11,-17.87972541530047
9859,P11,-17.85336007970244
9860,P11,-17.636514852188967
9861,P11,-17.432423844162116
9862,P11,-17.452572275781648
9863,P11,-17.84286841862007
9864,P11,-18.66940904747223
9865,P11,-19.889026856317088
9866,P11,-21.349322304139406
9867,P11,-22.772582910032128
9868,P11,-23.93888634215112
9869,P11,-24.687001627900912
9870,P11,-24.887162646043038
9871,P11,-24.477915102537764
9872,P11,-23.49564328530758
9873,P11,-22.135564641256195
9874,P11,-20.684321963723278
9875,P11,-19.358558400673303
9876,P11,-18.21546276923067
9877,P11,-17.17300634206927
9878,P11,-16.09533033406734
9879,P11,-14.897843627910248
9880,P11,-13.55479762501109
9881,P11,-12.137214767242952
9882,P11,-10.833042260539784
9883,P11,-9.910605802826979
9884,P11,-8.060209297135373
9885,P11,-0.6003152327498782
9886,P11,5.682233700519333
9887,P11,10.96832982803997
9888,P11,15.532763966477148
9889,P11,15.257391595145634
9890,P11,12.476700772321408
9891,P11,10.59243868232761
9892,P11,10.272315355480444
9893,P11,11.054282439438069
9894,P11,11.996151320240585
9895,P11,12.630142773865956
9896,P11,12.783918220013248
9897,P11,12.69706971545098
9898,P11,6.705736964529478
9899,P11,2.5712708680298277
9900,P11,-5.13990515969887
9901,P11,-13.187224552416694
9902,P11,-20.03865998594543
9903,P11,-29.887931771528528
9904,P11,-40.5756025778239
9905,P11,-47.557087596107564
9906,P11,-47.39412701536294
9907,P11,-40.52529617473361
9908,P11,-30.000837453909895
9909,P11,-19.640855002814334
9910,P11,-11.676015703376265
9911,P11,-6.491689430122179
9912,P11,-3.7053484741035305
9913,P11,-2.6806912783981005
9914,P11,-2.835919048422994
9915,P11,-3.662612136042938
9916,P11,-4.70459969645637
9917,P11,-5.5865180671042225
9918,P11,-6.088932806695254
9919,P11,-6.172543356923384
9920,P11,-5.988829710591844
9921,P11,-5.740119404569583
9922,P11,-5.632880934800852
9923,P11,-5.816540982035363
9924,P11,-6.3936447821813545
9925,P11,-7.353268944081762
9926,P11,-8.574643191635431
9927,P11,-9.927453929194726
9928,P11,-11.241410085824725
9929,P11,-12.384468982462323
9930,P11,-13.29067241894029
9931,P11,-13.945869785068638
9932,P11,-14.3636046939192
9933,P11,-14.561364205364825
9934,P11,-14.553749390165649
9935,P11,-14.339638519140252
9936,P11,-13.91852711734893
9937,P11,-13.293464047209909
9938,P11,-12.464307028038803
9939,P11,-11.432973232602492
9940,P11,-10.266346431951547
9941,P11,-9.071759838690099
9942,P11,-7.99840979653672
9943,P11,-7.215798807058604
9944,P11,-6.860345177037431
9945,P11,-6.97904969055449
9946,P11,-7.5207552727163005
9947,P11,-8.335399769421599
9948,P11,-9.249475069714919
9949,P11,-10.108822542247594
9950,P11,-10.832878880545621
9951,P11,-11.444136062515469
9952,P11,-11.994538242674608
9953,P11,-12.552249773339284
9954,P11,-13.159599164663575
9955,P11,-13.82378202760006
9956,P11,-14.482549119859655
9957,P11,-15.07708547501413
9958,P11,-15.521570879717345
9959,P11,-15.716888066559335
9960,P11,-15.713479804037831
9961,P11,-15.585535073892231
9962,P11,-15.473842775888556
9963,P11,-15.52187602629968
9964,P11,-15.853231619356478
9965,P11,-16.578970769483163
9966,P11,-17.775358517574816
9967,P11,-19.45014209242467
9968,P11,-21.519734856175972
9969,P11,-23.80467519696387
9970,P11,-26.101959128087174
9971,P11,-28.199987600385754
9972,P11,-29.870829977227686
9973,P11,-30.863843823860947
9974,P11,-31.062857458756696
9975,P11,-30.519579730481738
9976,P11,-29.457536710950748
9977,P11,-28.163534825758376
9978,P11,-26.790095085845422
9979,P11,-25.399159523269375
9980,P11,-23.960492240471908
9981,P11,-22.43381356517564
9982,P11,-20.810888182022552
9983,P11,-19.140589841584926
9984,P11,-17.511313974314135
9985,P11,-16.020518571279013
9986,P11,-14.792922155907547
9987,P11,-7.180900889536645
9988,P11,0.09638459930378929
9989,P11,5.962448474348562
9990,P11,10.487956695542664
9991,P11,13.801867445101678
9992,P11,13.739709500836241
9993,P11,12.504413946931464
9994,P11,11.822988364585228
9995,P11,11.631738883759596
9996,P11,11.789808247087748
9997,P11,10.159935426776528
9998,P11,8.247862080125557
9999,P12,-1.853532851737711
10000,P12,-6.509143003801924
10001,P12,-8.637097250662194
10002,P12,-9.595386529435615
10003,P12,-10.7215366335587
10004,P12,-11.706728394001928
10005,P12,-12.265911238661957
10006,P12,-12.224325218412446
10007,P12,-11.602819896801122
10008,P12,-10.551224993135563
10009,P12,-9.282713276948613
10010,P12,-8.029854559759656
10011,P12,-6.964806144737977
10012,P12,-6.190200716095475
10013,P12,-5.735358353715142
10014,P12,-5.530524628513419
10015,P12,-5.486924595738628
10016,P12,-5.524926130333768
10017,P12,-5.5649021410446835
10018,P12,-5.530896571151416
10019,P12,-5.355961802805723
10020,P12,-4.977141628189898
10021,P12,-4.341397674877285
10022,P12,-3.4602815047825146
10023,P12,-2.4337762286999833
10024,P12,-1.3974807962849383
10025,P12,-0.5105750220188412
10026,P12,0.045904256439484925
10027,P12,0.16415114568981437
10028,P12,-0.1381367752565552
10029,P12,-0.7592213857148096
10030,P12,-1.6241656099502961
10031,P12,-2.605218359500981
10032,P12,-3.606342755335092
10033,P12,-4.589710725423629
10034,P12,-5.539335467305648
10035,P12,-6.4574524607147055
10036,P12,-7.344984760611794
10037,P12,-8.199752838276396
10038,P12,-9.009959273264911
10039,P12,-9.731995239496072
10040,P12,-10.319105256644661
10041,P12,-10.742477574757032
10042,P12,-10.971072764141326
10043,P12,-10.998597717297187
10044,P12,-10.818292326240666
10045,P12,-10.412666116549346
10046,P12,-9.772728914285494
10047,P12,-8.901076707300334
10048,P12,-7.858593737180897
10049,P12,-6.768623610544296
10050,P12,-5.753436374151988
10051,P12,-4.902526723440062
10052,P12,-4.267767209660946
10053,P12,-3.855931364940659
10054,P12,-3.690701698778142
10055,P12,-3.807998426560289
10056,P12,-4.170732618910208
10057,P12,-4.698412391155969
10058,P12,-5.367424655496109
10059,P12,-6.150087404252332
10060,P12,-6.972134881886376
10061,P12,-7.657648532104787
10062,P12,-8.09895855430787
10063,P12,-8.269758390987448
10064,P12,-8.22327925172263
10065,P12,-8.073392622617433
10066,P12,-7.976142112755923
10067,P12,-8.06502280262984
10068,P12,-8.419924181809222
10069,P12,-9.025401167042943
10070,P12,-9.804022655640665
10071,P12,-10.676270951226769
10072,P12,-11.624772650746252
10073,P12,-12.708788009649396
10074,P12,-13.996945210001215
10075,P12,-15.579896724732507
10076,P12,-17.430748907157152
10077,P12,-19.287285010941147
10078,P12,-20.66701561558162
10079,P12,-21.18339342364048
10080,P12,-20.900341653132372
10081,P12,-20.154132205240188
10082,P12,-19.345142171795786
10083,P12,-18.686097172861352
10084,P12,-18.16852143590414
10085,P12,-17.75235927441814
10086,P12,-17.409412757626285
10087,P12,-17.132825298147083
10088,P12,-16.90072452364663
10089,P12,-16.72516944055009
10090,P12,-14.114579328885696
10091,P12,-7.739635774195136
10092,P12,-2.734373800409003
10093,P12,0.8600428918053069
10094,P12,2.992736604053434
10095,P12,3.531781045849243
10096,P12,2.3439420583575554
10097,P12,-0.588054886400613
10098,P12,-5.177738771504792
10099,P12,-8.00421068039904
10100,P12,-1.118697793621564
10101,P12,-5.046424750862101
10102,P12,-9.04685013003487
10103,P12,-9.799780140902115
10104,P12,-10.747340265324013
10105,P12,-11.63716261335378
10106,P12,-12.205617721068194
10107,P12,-12.252542275823131
10108,P12,-11.732088862220735
10109,P12,-10.739422303850702
10110,P12,-9.483030012646452
10111,P12,-8.198061709725806
10112,P12,-7.06658821624805
10113,P12,-6.190322907080059
10114,P12,-5.587795462636109
10115,P12,-5.234611431843646
10116,P12,-5.067995409717568
10117,P12,-5.004942258241812
10118,P12,-4.9768461576161656
10119,P12,-4.914051939663736
10120,P12,-4.752442713221569
10121,P12,-4.428947674315495
10122,P12,-3.8923127647139353
10123,P12,-3.1537515594917807
10124,P12,-2.2889421613231633
10125,P12,-1.3949065095932696
10126,P12,-0.5741130924081119
10127,P12,0.042059964344659306
10128,P12,0.29237000519120215
10129,P12,0.08306659065783606
10130,P12,-0.5232866192683758
10131,P12,-1.3979521775485466
10132,P12,-2.43508180386209
10133,P12,-3.486624967578834
10134,P12,-4.45302331302409
10135,P12,-5.255678974796979
10136,P12,-5.86171382097271
10137,P12,-6.291388917865945
10138,P12,-6.573208338831819
10139,P12,-6.726442712285063
10140,P12,-6.777559328448888
10141,P12,-6.774392538928737
10142,P12,-6.7678286430582375
10143,P12,-6.794666017137089
10144,P12,-6.8682468793067954
10145,P12,-6.967938402755877
10146,P12,-7.0703094765840575
10147,P12,-7.144795609591881
10148,P12,-7.159559821369527
10149,P12,-7.080926139811922
10150,P12,-6.848292946792242
10151,P12,-6.396062657560151
10152,P12,-5.701966726089353
10153,P12,-4.797712401378021
10154,P12,-3.8051005704783734
10155,P12,-2.8965509555696656
10156,P12,-2.2459122605569064
10157,P12,-1.9804539119762694
10158,P12,-2.175574723642768
10159,P12,-2.761203175462299
10160,P12,-3.5111670161762447
10161,P12,-4.177374217401876
10162,P12,-4.572289197685393
10163,P12,-4.614117730811586
10164,P12,-4.3582115450163315
10165,P12,-3.9126592620470433
10166,P12,-3.4459776641333235
10167,P12,-3.141731265620649
10168,P12,-3.1359206006462728
10169,P12,-3.468531377225588
10170,P12,-4.189325844335258
10171,P12,-5.282521358381672
10172,P12,-6.686189187326704
10173,P12,-8.33584117405971
10174,P12,-10.208929819071187
10175,P12,-12.27858313844601
10176,P12,-14.4957643916715
10177,P12,-16.771688791252387
10178,P12,-18.88818315595728
10179,P12,-20.503341149493608
10180,P12,-21.368414260651946
10181,P12,-21.517717064624975
10182,P12,-21.149346927404295
10183,P12,-20.497151864566092
10184,P12,-19.72386037087861
10185,P12,-18.881155175934737
10186,P12,-17.970427610325117
10187,P12,-16.997927589292516
10188,P12,-16.034560694289368
10189,P12,-15.220194074800446
10190,P12,-14.677803954628374
10191,P12,-14.452000409217831
10192,P12,-13.190835667486496
10193,P12,-6.593495455937756
10194,P12,-1.1036443749883773
10195,P12,3.162786314622352
10196,P12,6.17259646053644
10197,P12,7.79839487388351
10198,P12,7.618157311645632
10199,P12,6.080340658625715
10200,P12,4.419467394618408
10201,P12,3.9883680770762595
10202,P12,-0.22869097111522763
10203,P12,-6.247708455293861
10204,P12,-7.41776967228239
10205,P12,-8.440339639789272
10206,P12,-9.595060497910723
10207,P12,-10.627702295687726
10208,P12,-11.351036668966643
10209,P12,-11.704349402239444
10210,P12,-11.725300356567331
10211,P12,-11.518377595684882
10212,P12,-11.210869852944882
10213,P12,-10.897206865561955
10214,P12,-10.639160157153583
10215,P12,-10.453097413548178
10216,P12,-10.312750838522462
10217,P12,-10.169779455434139
10218,P12,-9.956968927385404
10219,P12,-9.59341764903921
10220,P12,-8.988748510502703
10221,P12,-8.096241350878032
10222,P12,-6.948434768691257
10223,P12,-5.6354235603780864
10224,P12,-4.274083945000598
10225,P12,-2.986161300638372
10226,P12,-1.879789835085333
10227,P12,-1.0497311122354347
10228,P12,-0.5593226872823891
10229,P12,-0.44669508849199246
10230,P12,-0.6683978087823448
10231,P12,-1.1089402398016404
10232,P12,-1.6149732703606077
10233,P12,-2.088602629916764
10234,P12,-2.52043930494348
10235,P12,-2.926130891056559
10236,P12,-3.3291393112231304
10237,P12,-3.746653265916734
10238,P12,-4.181236477350552
10239,P12,-4.636042754102064
10240,P12,-5.1173148369760355
10241,P12,-5.6348471595941305
10242,P12,-6.199942129763414
10243,P12,-6.821705227252565
10244,P12,-7.493506100942255
10245,P12,-8.17947525919719
10246,P12,-8.824044449457503
10247,P12,-9.3571749557304
10248,P12,-9.720283781066072
10249,P12,-9.856475918395333
10250,P12,-9.715855929431143
10251,P12,-9.282314110103712
10252,P12,-8.586195709494604
10253,P12,-7.72092732807269
10254,P12,-6.80942185821138
10255,P12,-5.961476088870839
10256,P12,-5.241561945644506
10257,P12,-4.673893434031854
10258,P12,-4.29461281473499
10259,P12,-4.145054345685864
10260,P12,-4.227478629996554
10261,P12,-4.460318223189063
10262,P12,-4.7817375907868325
10263,P12,-5.092232584025709
10264,P12,-5.35658798543605
10265,P12,-5.523329331750773
10266,P12,-5.556749364412838
10267,P12,-5.461497418652726
10268,P12,-5.311461907224384
10269,P12,-5.238452939607583
10270,P12,-5.416432381694989
10271,P12,-5.911264480751981
10272,P12,-6.703141835503516
10273,P12,-7.739480336707004
10274,P12,-8.95733415286523
10275,P12,-10.344999141887627
10276,P12,-11.932181560509775
10277,P12,-13.695781992481926
10278,P12,-15.621034207658411
10279,P12,-17.57573841522469
10280,P12,-19.256578445967165
10281,P12,-20.40579259952233
10282,P12,-20.961298721230193
10283,P12,-21.01176682138123
10284,P12,-20.75568422873026
10285,P12,-20.35152295529737
10286,P12,-19.863610405304144
10287,P12,-19.29898083815391
10288,P12,-18.71184369713177
10289,P12,-18.18144781959205
10290,P12,-17.75582870838997
10291,P12,-17.389609822026486
10292,P12,-15.34298332625984
10293,P12,-6.533363797591377
10294,P12,1.1192053867684564
10295,P12,7.410032303808592
10296,P12,11.963486994460993
10297,P12,8.721420856501254
10298,P12,6.091266045117422
10299,P12,4.45929509731161
10300,P12,4.027200663264082
10301,P12,4.082305878603975
10302,P12,3.697421331100813
10303,P12,3.824160167789401
10304,P12,0.3917102662978351
10305,P12,-5.513901337461604
10306,P12,-7.053331700123849
10307,P12,-8.091854703893745
10308,P12,-9.092425603936732
10309,P12,-9.80002603459927
10310,P12,-10.105435935396414
10311,P12,-10.022728110530153
10312,P12,-9.655604807147782
10313,P12,-9.160221599527716
10314,P12,-8.6607536848297
10315,P12,-8.219384958952872
10316,P12,-7.881473045553108
10317,P12,-7.684100217288901
10318,P12,-7.613188723434703
10319,P12,-7.595679777107705
10320,P12,-7.556355916548412
10321,P12,-7.435453975900856
10322,P12,-7.156611455763226
10323,P12,-6.640433723872448
10324,P12,-5.856365821544543
10325,P12,-4.835733424686865
10326,P12,-3.6573926512702286
10327,P12,-2.4516653474944547
10328,P12,-1.367877465293077
10329,P12,-0.5476622955471413
10330,P12,-0.12774200298832739
10331,P12,-0.15380662233039288
10332,P12,-0.5781278403126038
10333,P12,-1.2528901783699524
10334,P12,-1.9708543768485924
10335,P12,-2.6210862082673287
10336,P12,-3.1595253474562384
10337,P12,-3.5783345509865114
10338,P12,-3.8927423101825696
10339,P12,-4.133189577498996
10340,P12,-4.343510547162111
10341,P12,-4.604411485153946
10342,P12,-4.98266438964589
10343,P12,-5.530675481807037
10344,P12,-6.262712972101923
10345,P12,-7.149463380847692
10346,P12,-8.125088336384493
10347,P12,-9.098676013516368
10348,P12,-9.972855798533786
10349,P12,-10.666068504290735
10350,P12,-11.088596717663904
10351,P12,-11.150210152145775
10352,P12,-10.779834156804469
10353,P12,-9.927943823086977
10354,P12,-8.660025353562418
10355,P12,-7.12600213855427
10356,P12,-5.562979365434799
10357,P12,-4.19493461218201
10358,P12,-3.240852225949979
10359,P12,-2.8439488836410476
10360,P12,-3.0995542532808003
10361,P12,-3.915331620241261
10362,P12,-5.028492562949566
10363,P12,-6.123707361382884
10364,P12,-6.900692265406519
10365,P12,-7.220757664461473
10366,P12,-7.07852920444148
10367,P12,-6.626454596401061
10368,P12,-6.0953916565394195
10369,P12,-5.728849575484901
10370,P12,-5.707030607832422
10371,P12,-6.0972841795693
10372,P12,-6.824657442025227
10373,P12,-7.776455285305104
10374,P12,-8.858265400895633
10375,P12,-10.03674524111679
10376,P12,-11.351640757146754
10377,P12,-12.858992794279203
10378,P12,-14.646582259225426
10379,P12,-16.708261006815064
10380,P12,-18.72382496805301
10381,P12,-20.178177824654526
10382,P12,-20.824693474954756
10383,P12,-20.65625853039036
10384,P12,-19.98189356150999
10385,P12,-19.158790857365602
10386,P12,-18.375303441684324
10387,P12,-17.70573230924373
10388,P12,-17.143608978393246
10389,P12,-16.581721616287837
10390,P12,-15.958770198051823
10391,P12,-15.255297567625462
10392,P12,-14.504395641572444
10393,P12,-12.471255617981171
10394,P12,-4.3395956393582225
10395,P12,2.398784940981926
10396,P12,7.556703521048149
10397,P12,9.369369659473449
10398,P12,7.628687844376003
10399,P12,6.588578870430425
10400,P12,6.37487571319933
10401,P12,7.025319045146077
10402,P12,4.4838910267412615
10403,P12,-1.9711522565160493
10404,P12,-6.596705999753951
10405,P12,-8.682756662824815
10406,P12,-9.854015300508891
10407,P12,-11.167353555471706
10408,P12,-12.325542343627433
